id,assignmentId,startTime,endTime,boxer,punchType,hand,target,visibilityFlags,knockdown,punchQuality,cam,stance,landed,punchResult,defenseType,labeledBy,labeledByEmail,fightTitle,createdAt,updatedAt,videoTitle,assignmentStatus,assignmentLabelType,originalLabelerEmail
cmkh1hpdn005eie04ej7bzvd5,cmkgqhspk0012ky04emsk81nx,01:41.09,01:41.43,Boxer A,Cross,Left,Head,Full Body;Forward/Profile,FALSE,1,CAM 2,Southpaw,TRUE,Landed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdj001vie042f1xznir,cmkgqhspk0012ky04emsk81nx,01:41.31,01:41.83,Boxer B,Uppercut,Left,Body,Full Body;Origin,FALSE,1,CAM 2,Orthodox,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdn005die04a6hbgbfl,cmkgqhspk0012ky04emsk81nx,01:46.33,01:46.83,Boxer A,Hook,Right,Head,Full Body;Origin,FALSE,1,CAM 2,Southpaw,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdn005cie04i6lpv41j,cmkgqhspk0012ky04emsk81nx,01:46.59,01:47.05,Boxer A,Uppercut,Left,Body,Full Body,FALSE,1,CAM 2,Southpaw,TRUE,Landed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdj001uie045qby4j2m,cmkgqhspk0012ky04emsk81nx,01:47.19,01:47.63,Boxer B,Uppercut,Left,Body,Trajectory,FALSE,1,CAM 2,Orthodox,FALSE,Defended,Guard,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdj001tie04bpdbjfif,cmkgqhspk0012ky04emsk81nx,01:47.63,01:48.17,Boxer B,Hook,Left,Head,Forward/Profile;Full Body,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdn005bie04lftout56,cmkgqhspk0012ky04emsk81nx,01:48.20,01:48.62,Boxer A,Jab,Right,Head,Full Body,FALSE,1,CAM 2,Southpaw,TRUE,Landed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdn005aie0413ew5vdn,cmkgqhspk0012ky04emsk81nx,01:48.62,01:49.08,Boxer A,Cross,Left,Head,Full Body;Origin,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdn0059ie04mtgrw69s,cmkgqhspk0012ky04emsk81nx,01:49.03,01:49.57,Boxer A,Hook,Right,Head,Full Body;Origin,FALSE,1,CAM 2,Southpaw,TRUE,Landed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdn0058ie04clve3suc,cmkgqhspk0012ky04emsk81nx,01:49.77,01:50.13,Boxer A,Uppercut,Left,Body,Full Body;Origin,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdj001sie04ihurtp00,cmkgqhspk0012ky04emsk81nx,01:50.36,01:50.84,Boxer B,Uppercut,Right,Body,Forward/Profile;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdj001rie04xtko32ck,cmkgqhspk0012ky04emsk81nx,01:50.88,01:51.28,Boxer B,Uppercut,Left,Body,,FALSE,1,CAM 2,Orthodox,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdn0057ie048fe6m2ee,cmkgqhspk0012ky04emsk81nx,01:52.72,01:53.10,Boxer A,Jab,Right,Head,Full Body;Origin;Forward/Profile,FALSE,1,CAM 2,Southpaw,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdj001qie04c7ch1dfq,cmkgqhspk0012ky04emsk81nx,01:54.19,01:54.57,Boxer B,Jab,Left,Head,Full Body;Trajectory;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdn0056ie04otgabgph,cmkgqhspk0012ky04emsk81nx,01:54.29,01:54.75,Boxer A,Cross,Left,Head,Full Body;Forward/Profile;Trajectory,FALSE,1,CAM 1,Southpaw,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdj001pie04grxs31fs,cmkgqhspk0012ky04emsk81nx,01:54.92,01:55.34,Boxer B,Screwshot,Left,Body,Full Body;Trajectory;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi001oie045q9rw8qa,cmkgqhspk0012ky04emsk81nx,01:56.73,01:57.03,Boxer B,Jab,Left,Head,Full Body;Trajectory;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdn0055ie045cwmw3vy,cmkgqhspk0012ky04emsk81nx,01:57.09,01:57.43,Boxer A,Jab,Left,Head,Full Body;Forward/Profile;Origin;Trajectory,FALSE,1,CAM 2,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi001nie04018n05lu,cmkgqhspk0012ky04emsk81nx,01:58.17,01:58.53,Boxer B,Uppercut,Right,Head,Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi001mie04l0mulrp4,cmkgqhspk0012ky04emsk81nx,01:58.53,01:58.93,Boxer B,Uppercut,Left,Head,Full Body;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi001lie04ppkymenc,cmkgqhspk0012ky04emsk81nx,01:59.08,01:59.46,Boxer B,Uppercut,Left,Head,Full Body;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi001kie041lq9jvsj,cmkgqhspk0012ky04emsk81nx,01:59.79,02:00.25,Boxer B,Uppercut,Left,Head,Full Body;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi001jie044zel8wv6,cmkgqhspk0012ky04emsk81nx,02:00.46,02:00.90,Boxer B,Uppercut,Left,Head,Full Body;Origin;Trajectory,FALSE,1,CAM 2,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi001iie04p2hh24nd,cmkgqhspk0012ky04emsk81nx,02:01.41,02:01.89,Boxer B,Uppercut,Right,Head,Full Body,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi001hie04h1j3m1h8,cmkgqhspk0012ky04emsk81nx,02:01.80,02:02.26,Boxer B,Uppercut,Left,Head,Full Body;Origin,FALSE,1,CAM 2,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdn0054ie04w608akxj,cmkgqhspk0012ky04emsk81nx,02:04.82,02:05.06,Boxer A,Jab,Right,Head,Full Body;Forward/Profile;Trajectory,FALSE,1,CAM 1,Southpaw,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi001gie04v9t9gexi,cmkgqhspk0012ky04emsk81nx,02:05.71,02:06.15,Boxer B,Uppercut,Left,Head,Forward/Profile,FALSE,1,CAM 2,Orthodox,FALSE,Defended,Duck,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi001fie04y0iijopk,cmkgqhspk0012ky04emsk81nx,02:06.15,02:06.51,Boxer B,Uppercut,Right,Head,Full Body;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi001eie044yppm3y5,cmkgqhspk0012ky04emsk81nx,02:07.22,02:07.66,Boxer B,Screwshot,Left,Head,Full Body;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdn0053ie04eujehyb0,cmkgqhspk0012ky04emsk81nx,02:08.38,02:08.74,Boxer A,Cross,Left,Head,Trajectory,FALSE,1,CAM 1,Southpaw,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdn0052ie04ivjbu794,cmkgqhspk0012ky04emsk81nx,02:08.80,02:09.26,Boxer A,Jab,Right,Head,,FALSE,1,CAM 1,Southpaw,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi001die04il9erjtl,cmkgqhspk0012ky04emsk81nx,02:11.13,02:11.57,Boxer B,Cross,Right,Head,Full Body,FALSE,1,CAM 2,Orthodox,FALSE,Defended,Duck,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdn0051ie04vmudjp3o,cmkgqhspk0012ky04emsk81nx,02:20.96,02:21.40,Boxer A,Jab,Right,Head,Full Body;Forward/Profile;Trajectory;Origin,FALSE,1,CAM 2,Southpaw,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdm0050ie04h6bk4bra,cmkgqhspk0012ky04emsk81nx,02:21.39,02:21.69,Boxer A,Jab,Right,Head,Full Body;Forward/Profile,FALSE,1,CAM 2,Southpaw,TRUE,Landed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi001cie04x6qpzdwp,cmkgqhspk0012ky04emsk81nx,02:22.05,02:22.53,Boxer B,Hook,Left,Head,Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi001bie04zvcfln8s,cmkgqhspk0012ky04emsk81nx,02:22.53,02:22.83,Boxer B,Uppercut,Right,Head,Full Body;Origin,FALSE,1,CAM 2,Orthodox,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi001aie042sptnvwz,cmkgqhspk0012ky04emsk81nx,02:22.63,02:23.21,Boxer B,Uppercut,Left,Head,Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdm004zie041sbava7r,cmkgqhspk0012ky04emsk81nx,02:23.13,02:23.57,Boxer A,Hook,Left,Head,Full Body;Forward/Profile;Origin;Trajectory,FALSE,1,CAM 2,Southpaw,TRUE,Landed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi0019ie04b6nrxth9,cmkgqhspk0012ky04emsk81nx,02:23.50,02:23.96,Boxer B,Hook,Left,Head,Full Body,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi0018ie04tlt5hvgt,cmkgqhspk0012ky04emsk81nx,02:24.09,02:24.41,Boxer B,Uppercut,Right,Head,Full Body;Origin,FALSE,1,CAM 2,Orthodox,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi0017ie04ur0a45ae,cmkgqhspk0012ky04emsk81nx,02:24.26,02:24.80,Boxer B,Uppercut,Left,Body,Full Body,FALSE,1,CAM 2,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi0016ie048gccn4ti,cmkgqhspk0012ky04emsk81nx,02:25.20,02:25.54,Boxer B,Uppercut,Left,Body,Full Body,FALSE,1,CAM 2,Orthodox,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi0015ie04koqx6dgs,cmkgqhspk0012ky04emsk81nx,02:26.34,02:26.76,Boxer B,Uppercut,Left,Head,Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi0014ie04lh392prv,cmkgqhspk0012ky04emsk81nx,02:27.41,02:27.79,Boxer B,Uppercut,Left,Head,Full Body;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi0013ie04qmsvv9p5,cmkgqhspk0012ky04emsk81nx,02:27.83,02:28.15,Boxer B,Cross,Right,Head,Full Body;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdm004yie04iad3i6nf,cmkgqhspk0012ky04emsk81nx,02:28.11,02:28.43,Boxer A,Jab,Right,Head,Origin;Trajectory,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdm004xie04zl28k0mk,cmkgqhspk0012ky04emsk81nx,02:28.30,02:28.72,Boxer A,Cross,Left,Head,,FALSE,1,CAM 1,Southpaw,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi0012ie048lz47lrn,cmkgqhspk0012ky04emsk81nx,02:29.12,02:29.68,Boxer B,Uppercut,Left,Head,,FALSE,1,CAM 1,Southpaw,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi0011ie04k2k9qz9t,cmkgqhspk0012ky04emsk81nx,02:29.65,02:30.03,Boxer B,Uppercut,Right,Body,,FALSE,1,CAM 2,Southpaw,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi0010ie04047mb23w,cmkgqhspk0012ky04emsk81nx,02:29.86,02:30.44,Boxer B,Hook,Left,Head,Full Body;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdm004wie04d4qy4f72,cmkgqhspk0012ky04emsk81nx,02:30.58,02:30.88,Boxer A,Jab,Right,Head,Full Body;Forward/Profile;Origin;Trajectory,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdm004vie040cx0dhuz,cmkgqhspk0012ky04emsk81nx,02:30.88,02:31.20,Boxer A,Cross,Left,Head,Full Body;Forward/Profile;Trajectory,FALSE,1,CAM 1,Southpaw,FALSE,Defended,Guard,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdm004uie04jv2iemzt,cmkgqhspk0012ky04emsk81nx,02:31.19,02:31.63,Boxer A,Screwshot,Right,Head,Full Body;Forward/Profile;Trajectory;Origin,FALSE,1,CAM 1,Southpaw,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdm004tie045b8nlmzp,cmkgqhspk0012ky04emsk81nx,02:31.65,02:31.87,Boxer A,Cross,Left,Head,Full Body;Forward/Profile,FALSE,1,CAM 1,Southpaw,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi000zie049chxn4sa,cmkgqhspk0012ky04emsk81nx,02:32.60,02:32.98,Boxer B,Uppercut,Left,Body,Full Body,FALSE,1,CAM 1,Southpaw,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi000yie047f9eb2ev,cmkgqhspk0012ky04emsk81nx,02:32.73,02:33.25,Boxer B,Uppercut,Right,Body,Full Body,FALSE,1,CAM 2,Southpaw,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
cmkh1hpdi000xie043prkvt3f,cmkgqhspk0012ky04emsk81nx,02:33.25,02:33.65,Boxer B,Hook,Left,Head,Full Body;Origin;Impact,FALSE,1,CAM 1,Southpaw,FALSE,Defended,Duck,cmja0k21v0000gs04a73l70io,olly@boxraw.com,Junto Nakatani v Sebastian Hernandez - R11,2026-01-16T15:34:47.470Z,2026-01-16T15:34:47.470Z,Junto Nakatani v Sebastian Hernandez - R11,SUBMITTED,OFFENSE,olly@boxraw.com
